,visitorid,itemid,event,timestamp
42758,215,338,view,1433258391730
42759,159,294,view,1433259364773
42760,226,291,addtocart,1433261170012
42761,128,310,view,1433260233699
42762,29,204,transaction,1433258692694
42763,189,11,view,1433261634747
42764,269,112,view,1433258992055
42765,32,68,view,1433262070651
42766,159,433,view,1433259355445
42767,241,216,addtocart,1433258805834
42768,164,332,view,1433260568277
42769,81,262,view,1433260951312
42770,73,80,view,1433260423431
42771,3,91,view,1433261164753
42772,188,290,view,1433258937217
42773,205,180,view,1433262115434
42774,269,456,view,1433259063803
42775,276,367,view,1433261163197
42776,228,93,view,1433260422237
42777,250,446,view,1433259339561
42778,226,269,view,1433257863401
42779,190,176,view,1433261631627
42780,240,260,view,1433260237434
42781,39,414,view,1433261737381
42782,251,360,view,1433261630784
42783,159,323,view,1433259326307
42784,238,262,view,1433262151780
42785,137,79,view,1433262112373
42786,246,222,view,1433258304610
42787,74,364,view,1433259318025
42788,64,167,view,1433259728392
42789,172,11,view,1433259309326
42790,144,153,view,1433260415085
42791,159,305,view,1433259307744
42792,71,393,view,1433261017781
42793,13,158,view,1433258601705
42794,94,167,view,1433260944370
42795,37,410,view,1433259303385
42796,168,252,view,1433258416656
42797,129,24,view,1433261749649
42798,153,357,view,1433262321506
42799,37,410,view,1433259292829
42800,237,119,view,1433258299788
42801,202,103,view,1433258826725
42802,166,329,view,1433259585594
42803,94,254,view,1433258299652
42804,11,47,view,1433261146929
42805,71,396,view,1433258921739
42806,7,42,view,1433257848427
42807,149,10,view,1433261146472
42808,221,441,view,1433259279684
42809,55,48,view,1433261243382
42810,252,32,view,1433260406780
42811,71,235,addtocart,1433260616714
42812,199,73,view,1433258771239
42813,125,395,view,1433261142162
42814,36,272,view,1433258431211
42815,57,458,view,1433259001075
42816,175,355,view,1433261763476
42817,21,118,view,1433259266245
42818,54,161,view,1433261319218
42819,134,212,view,1433259263229
42820,224,455,view,1433259260054
42821,162,264,view,1433258295190
42822,214,39,view,1433259756322
42823,228,407,view,1433260632066
42824,45,162,view,1433260399291
42825,253,117,view,1433260633242
42826,203,55,view,1433260638688
42827,195,431,view,1433259235873
42828,263,389,view,1433260645554
42829,150,165,view,1433260647120
42830,80,1,view,1433258450180
42831,42,382,transaction,1433261127230
42832,130,227,view,1433257829807
42833,193,235,view,1433258720754
42834,105,164,view,1433258904460
42835,183,411,view,1433258618918
42836,238,337,view,1433258538011
42837,168,272,view,1433258287755
42838,218,122,view,1433259206791
42839,141,319,view,1433259616201
42840,246,359,view,1433258203532
42841,117,338,view,1433261790751
42842,71,379,view,1433260834683
42843,53,230,view,1433261792466
42844,228,455,view,1433260253226
42845,247,260,view,1433258724457
42846,211,15,view,1433260668191
42847,121,363,view,1433258896845
42848,33,193,view,1433258725004
42849,213,13,view,1433260850092
42850,173,350,view,1433258465618
42851,214,360,view,1433261797339
42852,209,139,view,1433262089910
42853,180,94,view,1433258799252
42854,159,46,view,1433259625465
42855,274,83,view,1433258727144
42856,70,119,view,1433260678473
42857,208,268,view,1433258628143
42858,111,165,view,1433260779011
42859,132,366,view,1433259172361
42860,215,259,view,1433258729954
42861,160,225,view,1433261806981
42862,238,202,view,1433261256415
42863,104,264,view,1433257955223
42864,215,412,view,1433258645565
42865,239,10,view,1433262160384
42866,228,407,view,1433260826973
42867,228,451,view,1433260696558
42868,193,85,view,1433258279519
42869,60,216,view,1433260697151
42870,57,125,view,1433259147152
42871,241,427,view,1433257956460
42872,140,227,view,1433260701760
42873,261,88,view,1433262187572
42874,235,239,view,1433258518912
42875,147,96,view,1433259131428
42876,260,392,view,1433261022576
42877,133,111,view,1433260060236
42878,150,391,view,1433262232263
42879,152,453,view,1433260056629
42880,212,192,view,1433258095540
42881,130,218,view,1433259798954
42882,192,288,view,1433258095947
42883,151,125,view,1433260074907
42884,152,15,view,1433260047737
42885,103,117,view,1433260076238
42886,141,269,view,1433260046712
42887,275,268,view,1433260045023
42888,143,335,addtocart,1433261396842
42889,47,148,view,1433260039158
42890,26,25,view,1433261396612
42891,183,236,view,1433259119473
42892,213,13,view,1433261395256
42893,215,297,view,1433258102892
42894,215,412,addtocart,1433258271865
42895,17,193,view,1433258492998
42896,158,86,view,1433260084905
42897,18,142,view,1433260032076
42898,262,350,view,1433260363825
42899,39,266,view,1433260031239
42900,108,181,view,1433260087711
42901,46,26,view,1433258589299
42902,123,92,view,1433262225487
42903,154,345,view,1433261013423
42904,115,23,view,1433261531460
42905,173,267,view,1433260722214
42906,262,82,view,1433260357863
42907,262,128,view,1433262341142
42908,57,140,view,1433261433516
42909,57,119,view,1433259021526
42910,248,450,view,1433261867385
42911,265,310,view,1433257795013
42912,218,126,view,1433262219579
42913,46,46,view,1433258066102
42914,81,333,view,1433261952766
42915,182,165,view,1433260122062
42916,86,318,view,1433261446124
42917,215,412,view,1433258499715
42918,239,234,view,1433259976957
42919,132,399,view,1433258873608
42920,6,13,view,1433262217432
42921,225,344,view,1433261087658
42922,235,29,view,1433260128590
42923,45,411,view,1433261833048
42924,57,379,view,1433260129538
42925,152,271,view,1433259784461
42926,174,104,view,1433258061154
42927,24,343,view,1433259967008
42928,56,463,view,1433262266634
42929,61,205,view,1433257792335
42930,241,10,view,1433259098105
42931,90,102,view,1433259959248
42932,51,170,view,1433261273824
42933,57,463,view,1433259951556
42934,221,191,view,1433259949399
42935,173,441,view,1433258258704
42936,229,187,view,1433260148188
42937,14,90,view,1433259780674
42938,42,360,view,1433261362730
42939,201,294,view,1433261462613
42940,239,351,view,1433260151131
42941,113,429,view,1433258053612
42942,111,339,view,1433261275138
42943,195,454,view,1433258871408
42944,1,91,view,1433262183947
42945,279,378,view,1433261275535
42946,74,179,view,1433261465706
42947,229,86,view,1433258524689
42948,209,108,view,1433258048978
42949,269,252,view,1433258524673
42950,117,453,view,1433258505811
42951,185,56,view,1433260277293
42952,179,152,view,1433259083261
42953,57,48,view,1433260331540
42954,252,217,view,1433260331240
42955,108,37,view,1433260874651
42956,243,16,view,1433257976248
42957,17,235,view,1433260785486
42958,104,61,view,1433260186622
42959,195,461,view,1433260747290
42960,271,331,view,1433258169984
42961,59,423,view,1433260194293
42962,175,113,view,1433259707369
42963,11,55,view,1433261491070
42964,128,185,view,1433258796932
42965,42,83,view,1433260784168
42966,182,247,view,1433258752816
42967,221,60,view,1433259870307
42968,27,119,view,1433262345640
42969,119,81,view,1433258866803
42970,128,49,view,1433259863045
42971,262,433,view,1433260216966
42972,55,335,view,1433257756134
42973,92,343,view,1433257917396
42974,91,414,view,1433260863879
42975,108,184,view,1433259507883
42976,253,456,view,1433260217483
42977,152,450,view,1433257917016
42978,11,60,view,1433261942968
42979,72,340,view,1433259497729
42980,8,429,view,1433262372205
42981,226,343,view,1433260218031
42982,120,432,view,1433259516549
42983,7,442,view,1433261301502
42984,49,103,view,1433260218925
42985,163,460,view,1433261654286
42986,166,230,view,1433259483192
42987,148,51,view,1433261889618
42988,280,13,view,1433260481050
42989,237,119,view,1433258344866
42990,94,85,view,1433260862533
42991,102,108,view,1433258327342
42992,94,46,view,1433261884482
42993,123,49,view,1433257756917
42994,2,196,view,1433262301793
42995,0,381,view,1433258231352
42996,238,170,view,1433260452737
42997,260,184,view,1433258968586
42998,128,325,view,1433259467868
42999,74,229,view,1433259464890
43000,0,167,view,1433261504177
43001,228,451,view,1433260865192
43002,245,393,view,1433261650285
43003,166,448,view,1433260861393
43004,33,353,view,1433260917211
43005,42,362,view,1433259530483
43006,68,61,view,1433259447861
43007,42,362,addtocart,1433259532316
43008,218,442,view,1433257924392
43009,228,50,view,1433261196243
43010,122,156,view,1433258022450
43011,75,102,view,1433261691155
43012,22,93,view,1433259431455
43013,270,103,view,1433258985992
43014,145,77,view,1433261694474
43015,17,308,view,1433260782667
43016,215,412,view,1433262029624
43017,201,446,view,1433262066024
43018,146,166,view,1433261075594
43019,195,271,view,1433259545075
43020,107,91,view,1433259407103
43021,160,225,view,1433261706825
43022,213,305,view,1433260837756
43023,141,284,view,1433258989109
43024,238,146,view,1433261179895
43025,33,416,view,1433301718545
43026,272,148,view,1433300808814
43027,112,330,view,1433302913716
43028,251,394,view,1433302440273
43029,175,396,view,1433302907061
43030,131,382,view,1433301698172
43031,124,72,view,1433303105877
43032,161,134,view,1433301693978
43033,197,208,view,1433300709497
43034,251,29,view,1433302966843
43035,151,458,view,1433302904739
43036,238,352,view,1433301687263
43037,157,347,view,1433303271944
43038,6,305,view,1433302407692
43039,57,162,view,1433300369729
43040,108,298,view,1433299538134
43041,25,24,view,1433300137877
43042,101,235,view,1433300574641
43043,113,298,view,1433301789698
43044,242,255,view,1433301663984
43045,158,112,view,1433301662831
43046,9,228,view,1433299815899
43047,107,379,view,1433299292859
43048,53,83,view,1433299534861
43049,188,156,view,1433301798242
43050,45,290,view,1433299823074
43051,86,294,view,1433301802948
43052,23,84,view,1433301636602
43053,255,192,view,1433300288777
43054,53,395,view,1433301812698
43055,272,354,view,1433301617374
43056,43,318,view,1433303127908
43057,111,233,view,1433300539560
43058,218,231,view,1433303128520
43059,213,205,view,1433302922143
43060,3,413,view,1433301604144
43061,233,47,view,1433301818475
43062,209,222,view,1433303131660
43063,49,230,view,1433301599141
43064,118,317,view,1433298914037
43065,152,283,view,1433302493406
43066,124,288,view,1433299379100
43067,234,8,view,1433300581632
43068,151,187,view,1433300256948
43069,111,451,addtocart,1433302386894
43070,45,417,view,1433301570407
43071,50,94,view,1433299283388
43072,148,442,view,1433299143450
43073,189,414,view,1433300840884
43074,122,31,view,1433301846239
43075,209,450,view,1433303148836
43076,72,48,view,1433300859089
43077,160,243,view,1433300859542
43078,96,235,view,1433299866137
43079,226,355,view,1433299313778
43080,257,44,view,1433301867031
43081,101,43,view,1433300801593
43082,238,378,view,1433299277387
43083,141,63,view,1433299745119
43084,224,246,view,1433303323779
43085,254,399,view,1433299573537
43086,149,452,view,1433301483685
43087,210,397,view,1433303271670
43088,36,138,view,1433303167276
43089,37,15,view,1433301476799
43090,267,353,view,1433302235582
43091,187,286,view,1433300594077
43092,178,122,addtocart,1433299573893
43093,75,138,view,1433299738372
43094,66,163,view,1433299885133
43095,192,168,view,1433299624592
43096,113,298,view,1433302235579
43097,208,118,view,1433303175200
43098,107,412,view,1433303175388
43099,209,110,view,1433301901750
43100,231,348,view,1433303175897
43101,72,189,view,1433299892937
43102,106,78,view,1433302872485
43103,191,375,view,1433302871985
43104,104,377,view,1433301909728
43105,191,232,view,1433302930995
43106,73,394,view,1433300208199
43107,72,48,view,1433300733164
43108,33,167,view,1433300502381
43109,1,321,view,1433300399283
43110,270,211,view,1433303374527
43111,151,52,view,1433301414646
43112,103,133,view,1433298976648
43113,206,220,view,1433300175715
43114,277,416,view,1433300601080
43115,179,400,view,1433301921521
43116,262,440,view,1433302348558
43117,146,375,view,1433301385844
43118,236,176,view,1433299723434
43119,151,200,view,1433300129075
43120,75,270,view,1433299917324
43121,186,104,view,1433301360977
43122,112,125,view,1433301943482
43123,28,406,view,1433301358248
43124,2,345,view,1433301946232
43125,251,405,view,1433300605139
43126,104,322,view,1433301347741
43127,110,364,view,1433300173614
43128,74,32,view,1433302598706
43129,258,229,view,1433300146643
43130,231,456,view,1433301957562
43131,70,263,view,1433299927163
43132,216,212,view,1433302601711
43133,171,360,view,1433298990828
43134,161,338,view,1433300797351
43135,116,441,view,1433300485312
43136,202,266,view,1433299931344
43137,236,428,view,1433301972103
43138,188,256,view,1433298997198
43139,112,358,view,1433299935902
43140,84,103,view,1433299936607
43141,122,182,view,1433303328305
43142,234,74,view,1433301301810
43143,146,302,view,1433302854024
43144,178,122,addtocart,1433299585482
43145,186,187,view,1433301289618
43146,79,211,view,1433302940064
43147,147,252,view,1433300475163
43148,70,161,view,1433299011250
43149,175,461,view,1433299701091
43150,70,426,view,1433301260980
43151,247,56,view,1433299012488
43152,1,141,view,1433302638117
43153,265,179,view,1433302004131
43154,208,301,view,1433302004610
43155,163,361,addtocart,1433302206833
43156,45,211,view,1433303022324
43157,34,42,view,1433299250339
43158,83,70,view,1433302013549
43159,33,461,view,1433302016892
43160,159,219,view,1433302657033
43161,128,421,view,1433302024459
43162,48,94,view,1433302024782
43163,269,328,view,1433302031556
43164,126,91,view,1433299330573
43165,72,83,view,1433299975021
43166,209,208,view,1433303294361
43167,2,240,view,1433302841624
43168,152,424,view,1433300622537
43169,81,254,view,1433302664480
43170,161,148,view,1433302303234
43171,166,182,view,1433300352148
43172,102,12,view,1433302043621
43173,97,120,view,1433299685429
43174,16,199,view,1433302049570
43175,94,392,view,1433299460476
43176,174,346,view,1433303012420
43177,247,343,view,1433300452748
43178,27,377,view,1433299044197
43179,144,391,view,1433300882109
43180,21,133,view,1433301144839
43181,33,165,view,1433300318419
43182,257,402,view,1433302689550
43183,154,56,view,1433300242651
43184,192,231,view,1433299674658
43185,142,178,view,1433302080558
43186,13,117,view,1433299237093
43187,59,231,view,1433302284093
43188,86,252,view,1433300006380
43189,272,456,view,1433301095068
43190,183,346,view,1433301093606
43191,248,262,view,1433299336722
43192,51,461,view,1433302711283
43193,208,352,view,1433298977989
43194,224,466,view,1433302098609
43195,66,334,view,1433300405703
43196,60,382,view,1433300016069
43197,206,290,view,1433301075259
43198,30,179,view,1433302100208
43199,200,161,view,1433300435913
43200,111,427,view,1433303275187
43201,187,169,view,1433302268536
43202,51,359,view,1433300030202
43203,35,339,view,1433300889401
43204,32,382,addtocart,1433300151761
43205,24,268,view,1433302264931
43206,156,198,view,1433300429018
43207,205,50,view,1433300404304
43208,253,24,view,1433302264351
43209,44,95,view,1433301017300
43210,208,203,view,1433300233917
43211,264,259,view,1433302741569
43212,153,238,view,1433299341026
43213,50,170,view,1433303216221
